catvod,#genre#
History,http://23.128.116.71:5589/live.php?id=History&h=23.128.116.71&p=22364&token=1768708956.815dbb4419378b4c141ad9b496c03b8bcf58eef6517c36f192307af1c78a0d35
Kids TV,http://23.128.116.71:5589/live.php?id=KidsTV&h=23.128.116.71&p=22364&token=1768708956.a0b47c00453e00ff08a9137780c692cde588d9089f1d5ab7b2905078e6208e65
BBC Earth HD,http://23.128.116.71:5589/live.php?id=bbcearth_twn&h=23.128.116.71&p=22364&token=1768708956.025ef0833c72a1d967cefa39fcf2b5fdf0a977300507352e68ef6bf36c7f3790
BBC Earth Lifestyle,http://23.128.116.71:5589/live.php?id=bbclifestyle_twn&h=23.128.116.71&p=22364&token=1768708956.9cb55c3656a21bb0d287fd19005fa2f7d8f2ad9babed5315aada132f67490125
MTV Live,http://23.128.116.71:5589/live.php?id=mtvhd_twn&h=23.128.116.71&p=22364&token=1768708956.9cdae04afe0873f1e824e89e3846aca0d92589900a296ff582e7cca8e6728a99
Star Movies HD,http://23.128.116.71:5589/live.php?id=starmovies_raj&h=23.128.116.71&p=22364&token=1768708956.29bcedaaee82652865c1153fbe501ee3ba9ce21cedf50c1cbd0b47c4db83e2d9
NHK World,http://23.128.116.71:5589/live.php?id=nhkworld_japan&h=23.128.116.71&p=22364&token=1768708956.e8f0a7dc29ccd92122f3a036a5ceb4fc50f94d575d612ced00eeabe6ab202cf2
Warner TV,http://23.128.116.71:5589/live.php?id=WarnerTV&h=23.128.116.71&p=22364&token=1768708956.f63682db738ac8fd54711754823c87220c863d74da580d656b217f408d74ffc0
Thrill,http://23.128.116.71:5589/live.php?id=Thrill&h=23.128.116.71&p=22364&token=1768708956.a04f71bfe66cd91d278613f929f29808b7259fbeb780ae83d1fff78c0ef903ad
HGTV,http://23.128.116.71:5589/live.php?id=HGTV&h=23.128.116.71&p=22364&token=1768708956.228ff46973529d31b30057a46bf114b860dd0ada1fdf2225584ad58890e40ac7
TLC,http://23.128.116.71:5589/live.php?id=Tlc&h=23.128.116.71&p=22364&token=1768708956.ad3900f7c2fa914439dfb3eb948195533d3b41b633395cd706404743cb21176f
Axn HD,http://23.128.116.71:5589/live.php?id=Axn&h=23.128.116.71&p=22364&token=1768708956.465e5c28cadb354c8a8c326275e7e9397a00b7669b31c0a85a7aab36f33e0beb
HBO HD,http://23.128.116.71:5589/live.php?id=Hbo&h=23.128.116.71&p=22364&token=1768708956.1d41a348c3b345c8045fe395e5c1a0a18a0490d8ac3e75b96001cef36e207880
Hits Movie,http://23.128.116.71:5589/live.php?id=Hitsmovie&h=23.128.116.71&p=22364&token=1768708956.86767ab591a410da29de945c419ca4dbc8bd59420cccdcb33fcb8ad6ef9777e9
Nickelodeon,http://23.128.116.71:5589/live.php?id=Nickelodeon&h=23.128.116.71&p=22364&token=1768708956.42a4832cda15c517d03fdb6990462154d759244da492f6305c6e9b5f3e5f534b
Nick Jr,http://23.128.116.71:5589/live.php?id=Nickjr&h=23.128.116.71&p=22364&token=1768708956.f110d267c269f5cc571b50149c5ad1a2b4d1f3c56f2bfd3df240897fca9fc4bc
Al-Jazeera,http://23.128.116.71:5589/live.php?id=aljazeera_twn&h=23.128.116.71&p=22364&token=1768708956.51a2b705103e4e6e9ea376d0bc4070ef2f87ca27d756cfb46e9add26947c11a4
Animal Planet (Eng),http://23.128.116.71:5589/live.php?id=AnimalPlanet&h=23.128.116.71&p=22364&token=1768708956.5c995972b52efe0d487cd6052832b57ef4bd9b5d8e6a7cbc71531fb3f223eb4c
Bloomberg News,http://23.128.116.71:5589/live.php?id=bloomberg_twn&h=23.128.116.71&p=22364&token=1768708956.a17ca056844375baa25fe7b1fcd8b33e12528327dc54de2562b8b021b0cd91ae
NatGeo Wild HD,http://23.128.116.71:5589/live.php?id=Natgeowild&h=23.128.116.71&p=22364&token=1768708956.c7631edd0850374019ac308c05cd73f3922152fd693536dd9bb27542a78c52db
BBC World News,http://23.128.116.71:5589/live.php?id=bbcworldnews_antik&h=23.128.116.71&p=22364&token=1768708956.696a8b1da427520115eea7e2830a32c1b38792d31a9114623bf2e357f640bcc3
CNBC,http://23.128.116.71:5589/live.php?id=Cnbc&h=23.128.116.71&p=22364&token=1768708956.edd5e17309eda3dfacc1703bcd413f1e7167c59848483b04770b30d16074e550
France 24,http://23.128.116.71:5589/live.php?id=france24_twn&h=23.128.116.71&p=22364&token=1768708956.59b27e389cc3e3304b45d4042dab54e544be581f0db8df4d7c391459ef794473
Skynews,http://23.128.116.71:5589/live.php?id=skynews_twn&h=23.128.116.71&p=22364&token=1768708956.e8a041677682515ee70aac991a1367fb4614e721be21f7c0c9edc761708b4ff9
ANTV,http://23.128.116.71:5589/live.php?id=vtn_antv&h=23.128.116.71&p=22364&token=1768708956.6cafc1a0338fd7c8034e7997725f11714e0eaab98636dc6ecf6f00a79fc7e266
VTV 1,http://23.128.116.71:5589/live.php?id=vtn_vtv1&h=23.128.116.71&p=22364&token=1768708956.c0c6c42a2f4063e2236fbbf47990351988ef61419c595118e0a65e515642474e
VTV 3,http://23.128.116.71:5589/live.php?id=vtn_vtv3&h=23.128.116.71&p=22364&token=1768708956.3e507bc64fc0200538b33f405b2dc9ddf81a5e7d0203333e54722b900104d61f
VTV 4,http://23.128.116.71:5589/live.php?id=vtn_vtv4&h=23.128.116.71&p=22364&token=1768708956.23d4aa8274e7ba6b4c5b9d8b51d6cb8f05a343e680bc02f3904bd67349282608
VTV 6,http://23.128.116.71:5589/live.php?id=vtn_vtv6&h=23.128.116.71&p=22364&token=1768708956.4d7764d32666755ffd8e5f0633edf32e935e1251df357709b90ae448dff64cc8
HTV 7,http://23.128.116.71:5589/live.php?id=vtn_htv7&h=23.128.116.71&p=22364&token=1768708956.a2e009de98bdd214603a1e668c47c97a076f6badd2b96028dd9a93929dee3225
HTV 9,http://23.128.116.71:5589/live.php?id=vtn_htv9&h=23.128.116.71&p=22364&token=1768708956.093747e0176a29a08f669ebcbdf4b638c4c523cbb8557632f430bd359d821f1a
THVL HD,http://23.128.116.71:5589/live.php?id=vtn_thvl&h=23.128.116.71&p=22364&token=1768708956.8cfc16158ed828a0134732d91acf5527c7f41cbf39dc881d45b76d100197611c
TBKTV,http://23.128.116.71:5589/live.php?id=vtn_tbktv&h=23.128.116.71&p=22364&token=1768708956.bb59929037c440ec78ca9abea0ff0f899d2f8b392394ad32ea2e2dc02654eec4
BTV HD,http://23.128.116.71:5589/live.php?id=vtn_btvhd&h=23.128.116.71&p=22364&token=1768708956.60a7b27c110e13dab7f617b25634faee41969edeb1e75b13a83453ec55be6556
CTV HD,http://23.128.116.71:5589/live.php?id=vtn_ctvhd&h=23.128.116.71&p=22364&token=1768708956.ad320ebe03e86c253cbc37d75372daff2542b813ba02ce0c68d29ac4994627d2
